PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P513
Station name, Point_Sal_CS2007
Begin Date, 2007-03-22
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P513.pbo.nam08.pos
Offset from source file, 136.03 mm North, -110.29 mm East, -3.07 mm Vertical
Reference position, 34.9072632191 North Latitude, -120.650172862 East Longitude, 284.58671 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2016-12-19,345.82, -285.90, -2.41, 1.25, 1.13, 4.67, suppf,
2016-12-20,346.26, -286.48, 0.39, 1.07, 0.98, 3.94, suppf,
2016-12-21,345.84, -286.63, 7.41, 1.65, 1.48, 6.1, suppf,
2016-12-22,345.20, -286.81, 1.47, 1.44, 1.31, 5.36, suppf,
2016-12-23,345.16, -287.54, 7.69, 1.72, 1.59, 6.58, suppf,
2016-12-24,346.16, -287.21, 6.62, 1.54, 1.44, 5.91, suppf,
2016-12-25,345.38, -287.03, 4.81, 1.29, 1.2, 4.82, suppf,
2016-12-26,346.33, -287.00, 2.64, 1.25, 1.16, 4.76, suppf,
2016-12-27,346.48, -286.56, -1.63, 1.26, 1.16, 4.74, suppf,
2016-12-28,346.93, -286.07, 1.74, 1.3, 1.19, 4.86, suppf,
2016-12-29,346.68, -287.03, -2.55, 1.2, 1.09, 4.41, suppf,
2016-12-30,346.31, -286.76, 6.50, 1.69, 1.54, 6.35, suppf,
2016-12-31,346.09, -286.77, 4.86, 1.45, 1.35, 5.59, suppf,
2017-01-01,346.20, -286.69, 8.21, 1.41, 1.31, 5.4, suppf,
2017-01-02,346.26, -287.71, 3.47, 1.39, 1.29, 5.3, suppf,
2017-01-03,346.37, -286.77, -0.68, 1.33, 1.23, 5.08, suppf,
2017-01-04,347.88, -287.68, -1.38, 1.57, 1.44, 6, suppf,
2017-01-05,346.52, -286.36, 1.67, 1.63, 1.5, 6.27, suppf,
2017-01-06,346.80, -287.25, 0.30, 1.31, 1.21, 4.89, suppf,
2017-01-07,348.71, -288.43, 1.00, 1.49, 1.38, 5.74, suppf,
2017-01-08,349.11, -287.39, 2.57, 1.62, 1.49, 6.22, final,
2017-01-09,348.92, -287.71, 7.93, 1.67, 1.52, 6.3, final,
2017-01-10,348.74, -288.41, 0.95, 1.45, 1.33, 5.5, final,
2017-01-11,348.84, -289.21, 3.23, 1.6, 1.45, 6.08, final,
2017-01-12,348.78, -287.87, -4.45, 1.62, 1.49, 6.19, final,
2017-01-13,348.15, -287.37, -5.01, 1.33, 1.24, 5.06, final,
2017-01-14,350.78, -287.49, -2.53, 1.42, 1.31, 5.44, final,
2017-01-15,348.81, -288.67, -1.48, 1.26, 1.18, 4.8, suppf,
2017-01-16,349.08, -288.16, -0.83, 1.19, 1.09, 4.48, suppf,
2017-01-17,349.31, -288.57, -0.94, 1.27, 1.17, 4.77, suppf,
2017-01-18,350.14, -287.91, 2.55, 1.4, 1.31, 5.36, suppf,
2017-01-19,348.81, -288.13, 4.77, 1.73, 1.57, 6.55, suppf,
2017-01-20,349.08, -289.41, 4.17, 1.84, 1.69, 7.03, suppf,
2017-01-21,348.91, -287.77, 8.31, 1.55, 1.41, 5.78, suppf,
2017-01-22,350.43, -289.26, -2.15, 1.45, 1.33, 5.46, suppf,
2017-01-23,348.62, -288.21, 3.34, 1.55, 1.42, 5.77, suppf,
2017-01-25,351.36, -294.82, 26.20, 41.27, 42.77, 183.27, suppf,
2017-01-26,351.71, -289.54, -2.02, 3.55, 3.11, 13.31, suppf,
2017-01-27,352.48, -285.44, -11.08, 3.68, 3.98, 14.84, suppf,
2017-02-02,353.69, -289.89, -5.32, 3.87, 3.37, 14.01, suppf,
2017-02-03,355.46, -288.43, -6.64, 1.68, 1.54, 6.25, suppf,
2017-02-04,353.56, -290.36, -7.25, 1.08, 1, 4, suppf,
2017-02-05,353.63, -291.03, -8.19, 1.18, 1.11, 4.47, suppf,
2017-02-06,354.76, -290.02, 4.86, 1.66, 1.5, 6.09, suppf,
2017-02-07,354.88, -289.51, -3.16, 1.35, 1.24, 5.03, suppf,
2017-02-08,354.64, -290.02, -6.40, 1.39, 1.27, 5.2, suppf,
2017-02-09,354.62, -291.38, -10.34, 1.14, 1.07, 4.28, suppf,
2017-02-10,355.07, -290.56, -7.34, 1.36, 1.25, 5.07, suppf,
2017-02-11,352.73, -289.07, -10.52, 1.39, 1.27, 5.21, suppf,
2017-02-12,355.12, -289.65, -12.42, 1.22, 1.14, 4.6, suppf,
2017-02-13,353.33, -289.85, -10.32, 1.06, 0.99, 4, suppf,
2017-02-14,353.26, -290.81, -7.05, 1.13, 1.05, 4.24, suppf,
2017-02-15,354.60, -290.60, -3.46, 1.37, 1.26, 5.13, suppf,
2017-02-16,354.62, -289.62, -5.37, 1.86, 1.68, 6.98, suppf,
2017-02-17,353.85, -290.47, -1.69, 1.41, 1.28, 5.23, suppf,
2017-02-18,354.35, -289.89, -3.69, 1.24, 1.15, 4.55, suppf,
2017-02-19,354.09, -290.65, -0.87, 1.19, 1.1, 4.37, suppf,
2017-02-20,355.89, -291.36, -7.37, 1.6, 1.5, 5.97, suppf,
2017-02-21,358.08, -289.49, -10.27, 1.62, 1.49, 6.01, suppf,
2017-02-22,354.02, -289.25, -4.47, 1.14, 1.05, 4.15, suppf,
2017-02-23,353.68, -290.27, -6.57, 1.17, 1.09, 4.3, suppf,
2017-02-24,354.07, -290.57, -6.36, 1.01, 0.92, 3.66, suppf,
2017-02-25,354.96, -289.99, -0.28, 1.21, 1.12, 4.42, suppf,
2017-02-26,355.26, -290.94, -2.08, 1.18, 1.08, 4.32, suppf,
2017-02-27,355.24, -291.45, -4.79, 1.04, 0.97, 3.82, suppf,
2017-02-28,355.20, -290.65, -5.02, 1.07, 1.02, 3.97, suppf,
2017-03-01,355.34, -290.51, -10.97, 1.09, 1.01, 4.03, suppf,
2017-03-02,356.30, -290.33, -9.46, 1.05, 0.97, 3.87, suppf,
2017-03-03,356.42, -291.57, -6.04, 0.98, 0.89, 3.58, suppf,
2017-03-04,355.35, -291.49, -3.13, 1.01, 0.94, 3.76, suppf,
2017-03-05,355.59, -292.36, -2.86, 1.19, 1.11, 4.45, suppf,
2017-03-06,355.87, -291.90, -4.55, 1.09, 1, 4.06, suppf,
2017-03-07,357.11, -290.86, -5.09, 1.1, 1.02, 4.01, suppf,
2017-03-08,358.25, -291.39, -6.95, 1.33, 1.25, 4.93, suppf,
2017-03-09,354.19, -292.46, -15.62, 1.18, 1.1, 4.4, suppf,
2017-03-10,356.00, -292.56, -13.59, 1.12, 1.04, 4.12, suppf,
2017-03-11,354.41, -292.46, -10.61, 1.33, 1.22, 4.9, suppf,
2017-03-12,354.15, -291.94, -11.26, 1.28, 1.2, 4.78, suppf,
2017-03-13,356.11, -292.42, -4.65, 1.01, 0.95, 3.75, suppf,
2017-03-14,356.38, -292.15, -0.89, 0.91, 0.86, 3.4, suppf,
2017-03-15,357.13, -291.45, -4.63, 0.97, 0.92, 3.64, suppf,
2017-03-16,356.10, -292.56, -3.05, 1.12, 1.04, 4.15, suppf,
2017-03-17,356.82, -291.40, -6.99, 1.04, 0.97, 3.88, suppf,
2017-03-18,356.99, -293.41, -7.47, 1.09, 1.02, 4.08, suppf,
2017-03-19,358.07, -293.30, -5.18, 1.1, 1.02, 4.12, suppf,
2017-03-20,357.87, -292.84, -6.55, 1.46, 1.34, 5.5, suppf,
2017-03-21,358.36, -291.65, -7.49, 1.89, 1.68, 7.02, suppf,
2017-03-22,358.65, -293.91, -11.46, 1.44, 1.33, 5.22, suppf,
2017-03-23,356.55, -291.95, -4.17, 1.11, 1.07, 4.11, suppf,
2017-03-24,357.68, -292.76, -2.81, 1.17, 1.1, 4.36, suppf,
2017-03-25,357.61, -292.81, -5.12, 1.54, 1.41, 5.65, suppf,
2017-03-26,355.92, -293.19, -9.03, 1.08, 1.02, 4.07, suppf,
2017-03-27,357.37, -293.84, -8.15, 1.19, 1.1, 4.37, suppf,
2017-03-28,356.87, -292.65, -5.59, 1.19, 1.12, 4.42, suppf,
2017-03-29,358.20, -293.74, -13.18, 1.11, 1.08, 4.13, suppf,
2017-03-30,357.72, -293.59, -6.89, 1.26, 1.18, 4.67, suppf,
2017-03-31,357.73, -292.83, -2.05, 1.1, 1.04, 4.06, suppf,
2017-04-01,359.34, -293.43, -8.69, 0.93, 0.87, 3.46, suppf,
2017-04-02,359.72, -294.41, -9.06, 1.09, 1.02, 4.02, suppf,
2017-04-03,359.49, -294.37, -5.57, 1.1, 1.03, 4.03, suppf,
2017-04-04,358.99, -294.24, -7.03, 0.98, 0.92, 3.65, suppf,
2017-04-05,359.81, -294.58, -10.81, 0.97, 0.92, 3.65, suppf,
2017-04-06,359.98, -294.31, -9.45, 1.22, 1.19, 4.69, suppf,
2017-04-07,359.37, -294.12, -6.20, 1.39, 1.32, 5.17, suppf,
2017-04-08,359.64, -293.50, -8.24, 1.41, 1.31, 5.17, suppf,
2017-04-09,357.99, -294.61, -4.32, 1.03, 0.99, 3.88, suppf,
2017-04-10,357.66, -294.80, -10.64, 1.01, 0.96, 3.8, suppf,
2017-04-11,358.74, -294.15, -8.42, 1.12, 1.06, 4.18, suppf,
2017-04-12,359.82, -294.74, -10.34, 1.08, 1.02, 4.01, suppf,
2017-04-13,360.13, -295.15, -11.34, 1.24, 1.17, 4.63, suppf,
2017-04-14,358.11, -294.74, -9.05, 1.07, 1.01, 4.01, suppf,
2017-04-15,359.10, -295.40, -13.23, 1.03, 0.97, 3.82, suppf,
2017-04-16,360.47, -296.05, -10.37, 1.05, 0.99, 3.91, suppf,
2017-04-17,361.63, -294.46, -10.63, 1.67, 1.51, 6.1, suppf,
2017-04-18,360.97, -296.18, -12.96, 1.63, 1.49, 6.06, suppf,
2017-04-19,360.32, -295.52, -12.90, 1.11, 1.05, 4.15, suppf,
2017-04-20,358.86, -294.38, -9.79, 1.27, 1.19, 4.72, suppf,
2017-04-21,360.87, -295.01, -12.24, 1.18, 1.12, 4.43, suppf,
2017-04-22,360.05, -295.70, -10.24, 1.15, 1.1, 4.28, suppf,
2017-04-23,358.94, -295.13, -5.25, 1.38, 1.29, 5.22, suppf,
2017-04-24,361.50, -295.23, -2.59, 1.14, 1.08, 4.34, suppf,
2017-04-25,360.72, -295.78, -1.75, 1.23, 1.14, 4.58, suppf,
2017-04-26,360.53, -294.72, -3.99, 1.09, 1.02, 4.08, suppf,
2017-04-27,359.16, -296.02, -4.95, 1.41, 1.3, 5.29, suppf,
2017-04-28,358.79, -294.99, -9.25, 1.06, 1.01, 4, suppf,
2017-04-29,360.24, -296.04, -12.24, 0.96, 0.9, 3.59, suppf,
2017-04-30,361.42, -296.47, -10.24, 0.99, 0.94, 3.72, suppf,
2017-05-01,361.13, -296.26, -7.61, 1.14, 1.07, 4.27, suppf,
2017-05-02,361.83, -296.76, -6.23, 1.1, 1.03, 4.1, suppf,
2017-05-03,361.90, -296.68, -4.98, 0.98, 0.92, 3.66, suppf,
2017-05-04,361.79, -296.82, -5.46, 1.12, 1.05, 4.13, suppf,
2017-05-05,361.29, -296.75, -4.84, 1, 0.97, 3.81, suppf,
2017-05-06,359.92, -297.48, -5.85, 1.06, 1.01, 3.99, suppf,
2017-05-07,360.83, -297.83, -10.66, 1.16, 1.1, 4.34, suppf,
2017-05-08,361.52, -297.18, -9.93, 1.18, 1.11, 4.4, suppf,
2017-05-09,361.08, -297.49, -10.74, 1.16, 1.1, 4.34, suppf,
2017-05-10,361.36, -297.47, -4.13, 1.06, 1, 3.93, suppf,
2017-05-11,362.12, -296.93, -7.85, 0.88, 0.85, 3.36, suppf,
2017-05-12,360.29, -296.75, -9.97, 1.27, 1.19, 4.74, suppf,
2017-05-13,360.63, -296.90, -5.97, 1.03, 0.97, 3.88, suppf,
2017-05-14,361.23, -296.98, -7.69, 0.92, 0.86, 3.45, suppf,
2017-05-15,361.00, -297.19, -13.31, 0.97, 0.9, 3.66, suppf,
2017-05-16,360.86, -297.58, -6.28, 0.94, 0.87, 3.49, suppf,
2017-05-17,361.57, -298.24, -7.55, 1.12, 1.06, 4.22, suppf,
2017-05-18,360.59, -297.19, -11.79, 1.17, 1.08, 4.34, suppf,
2017-05-19,362.49, -298.68, -5.60, 1.04, 0.96, 3.86, suppf,
2017-05-20,362.48, -298.81, -6.09, 0.93, 0.88, 3.52, suppf,
2017-05-21,361.70, -298.93, -5.75, 1.03, 0.97, 3.88, suppf,
2017-05-22,363.54, -299.05, -10.27, 0.99, 0.93, 3.73, suppf,
2017-05-23,363.35, -299.00, -3.46, 1.11, 1.04, 4.15, suppf,
2017-05-24,362.48, -298.92, -4.08, 1.31, 1.22, 4.92, suppf,
2017-05-25,364.29, -298.97, -0.24, 0.99, 0.92, 3.72, suppf,
2017-05-26,363.22, -298.91, 0.97, 0.97, 0.91, 3.66, suppf,
2017-05-27,363.32, -300.13, -6.18, 0.92, 0.85, 3.44, suppf,
2017-05-28,362.92, -299.10, -7.33, 1.04, 0.97, 3.87, suppf,
2017-05-29,364.05, -299.53, -0.93, 1.19, 1.11, 4.43, suppf,
2017-05-30,361.54, -299.75, -9.39, 1.18, 1.1, 4.4, suppf,
2017-05-31,363.91, -300.79, -2.20, 1.49, 1.36, 5.48, suppf,
2017-06-01,363.88, -300.62, -3.61, 1.1, 1.02, 4.06, suppf,
2017-06-02,363.95, -299.46, -1.73, 1.07, 1, 4, suppf,
2017-06-03,363.92, -300.05, -2.25, 0.94, 0.88, 3.54, suppf,
2017-06-04,364.18, -301.78, -0.29, 1.23, 1.15, 4.62, suppf,
2017-06-05,363.34, -300.47, -4.70, 1.01, 0.94, 3.8, suppf,
2017-06-06,364.59, -300.13, -4.55, 0.97, 0.9, 3.66, suppf,
2017-06-07,365.47, -300.11, -7.49, 1.12, 1.03, 4.16, suppf,
2017-06-08,365.55, -299.71, -5.94, 1.39, 1.26, 5.13, suppf,
2017-06-09,365.02, -300.11, 0.65, 1.18, 1.09, 4.46, suppf,
2017-06-10,365.10, -300.72, -1.04, 1.25, 1.15, 4.72, suppf,
2017-06-11,364.24, -300.44, -2.54, 1.28, 1.17, 4.79, suppf,
2017-06-12,363.15, -300.05, -3.82, 1.12, 1.03, 4.18, suppf,
2017-06-13,364.37, -299.88, -4.55, 1.11, 1.01, 4.11, suppf,
2017-06-14,362.71, -300.71, -0.05, 1.02, 0.94, 3.81, suppf,
2017-06-15,363.87, -300.49, -2.63, 1.03, 0.95, 3.81, suppf,
2017-06-16,364.72, -300.54, -2.46, 1.17, 1.09, 4.39, suppf,
2017-06-17,364.61, -300.85, -1.40, 1.19, 1.09, 4.43, suppf,
2017-06-18,366.03, -300.90, -0.33, 1.08, 0.99, 4.05, suppf,
2017-06-19,364.29, -302.52, 0.90, 1.44, 1.3, 5.33, suppf,
2017-06-20,365.85, -302.60, -2.81, 1.65, 1.47, 6.13, suppf,
2017-06-21,365.19, -301.64, -1.98, 1.23, 1.13, 4.56, suppf,
2017-06-22,366.09, -301.32, 1.09, 1.14, 1.06, 4.28, suppf,
2017-06-23,365.74, -300.53, -4.38, 1.07, 1.02, 4.03, suppf,
2017-06-24,366.03, -301.59, -8.92, 1.36, 1.28, 5.14, suppf,
2017-06-25,366.43, -301.20, -3.67, 1.27, 1.18, 4.73, suppf,
2017-06-26,365.05, -300.69, -6.85, 1.05, 1.02, 3.92, suppf,
2017-06-27,364.11, -301.09, -3.10, 0.98, 0.93, 3.73, suppf,
2017-06-28,365.11, -301.62, -2.72, 0.99, 0.94, 3.76, suppf,
2017-06-29,365.11, -301.72, -2.93, 1.05, 0.98, 3.92, suppf,
2017-06-30,364.92, -300.85, 0.05, 1.19, 1.11, 4.47, suppf,
2017-07-01,365.46, -301.40, 0.78, 1.2, 1.12, 4.51, suppf,
2017-07-02,366.74, -303.49, -5.07, 1.28, 1.19, 4.83, suppf,
2017-07-03,366.75, -302.65, -4.05, 1.12, 1.04, 4.22, suppf,
2017-07-04,366.89, -302.02, -2.13, 1.08, 1.01, 4.02, suppf,
2017-07-05,366.56, -301.70, -5.17, 1.13, 1.06, 4.29, suppf,
2017-07-06,367.27, -301.49, -0.91, 1.15, 1.06, 4.26, suppf,
2017-07-07,367.90, -301.36, -6.80, 1.32, 1.22, 4.96, suppf,
2017-07-08,366.74, -300.15, -0.39, 1.39, 1.3, 5.32, suppf,
2017-07-09,366.83, -302.61, -4.29, 1.37, 1.26, 5.19, suppf,
2017-07-10,367.84, -303.61, 0.30, 1.36, 1.26, 5.16, suppf,
2017-07-11,368.18, -302.74, 3.84, 1.28, 1.2, 4.87, suppf,
2017-07-12,367.98, -303.26, 2.34, 1.12, 1.05, 4.2, suppf,
2017-07-13,368.87, -301.28, -1.93, 1.18, 1.11, 4.43, suppf,
2017-07-14,368.15, -302.38, -7.40, 1.33, 1.23, 4.95, suppf,
2017-07-15,366.94, -302.98, -1.10, 1.4, 1.29, 5.32, suppf,
2017-07-16,368.27, -304.02, 5.28, 1.32, 1.23, 4.96, suppf,
2017-07-17,368.80, -303.44, 0.76, 1.15, 1.08, 4.35, suppf,
2017-07-18,368.65, -303.73, -3.06, 1.03, 0.98, 3.87, suppf,
2017-07-19,368.00, -304.11, -3.95, 1.05, 1, 3.96, suppf,
2017-07-20,368.49, -303.00, -4.22, 1.09, 1.03, 4.12, suppf,
2017-07-21,368.31, -303.46, -5.85, 1.12, 1.06, 4.23, suppf,
2017-07-22,368.20, -304.10, -4.66, 1.37, 1.26, 5.14, suppf,
2017-07-23,369.03, -304.00, -1.99, 1.2, 1.12, 4.56, suppf,
2017-07-24,369.44, -304.10, -3.92, 1.22, 1.13, 4.61, suppf,
2017-07-25,369.12, -304.25, -2.39, 1.28, 1.18, 4.79, suppf,
2017-07-26,368.82, -304.56, -5.47, 1.22, 1.12, 4.58, suppf,
2017-07-27,368.59, -304.59, -5.43, 1.17, 1.08, 4.41, suppf,
2017-07-28,369.43, -303.87, -3.96, 1.14, 1.06, 4.28, suppf,
2017-07-29,370.42, -304.15, -2.03, 1.11, 1.06, 4.21, suppf,
2017-07-30,369.04, -305.50, -4.04, 1.57, 1.46, 5.93, suppf,
2017-07-31,368.08, -304.57, -6.19, 1.33, 1.26, 5.05, suppf,
2017-08-01,368.76, -304.32, -5.95, 1.23, 1.18, 4.73, suppf,
2017-08-02,367.82, -303.69, -6.58, 1.72, 1.58, 6.47, suppf,
2017-08-03,369.19, -304.48, -8.66, 1.37, 1.29, 5.19, suppf,
2017-08-04,369.27, -305.23, -5.58, 1.35, 1.28, 5.16, suppf,
2017-08-05,369.17, -305.11, -5.48, 1.17, 1.12, 4.47, suppf,
2017-08-06,369.97, -304.36, -4.81, 1.2, 1.14, 4.61, suppf,
2017-08-07,368.64, -304.66, -3.68, 1.17, 1.1, 4.39, suppf,
2017-08-08,368.70, -305.31, -6.17, 1.15, 1.09, 4.38, suppf,
2017-08-09,369.90, -305.67, -9.11, 1.14, 1.1, 4.36, suppf,
2017-08-10,369.53, -305.16, -5.24, 1.05, 1.02, 4.06, suppf,
2017-08-11,369.85, -305.82, -4.29, 1.12, 1.04, 4.15, suppf,
2017-08-12,369.99, -306.03, -7.50, 1.02, 0.98, 3.87, suppf,
2017-08-13,370.54, -306.15, -10.83, 1.06, 1.01, 4.01, suppf,
2017-08-14,369.94, -306.95, -2.65, 1.2, 1.15, 4.53, suppf,
2017-08-15,370.80, -306.69, -1.05, 1.44, 1.35, 5.39, suppf,
2017-08-16,369.98, -306.71, -0.27, 1.24, 1.2, 4.7, suppf,
2017-08-17,370.22, -306.54, -10.29, 1.01, 0.98, 3.84, suppf,
2017-08-18,370.64, -305.88, -9.07, 1.14, 1.1, 4.3, suppf,
2017-08-19,370.97, -306.01, -8.61, 1.37, 1.3, 5.2, suppf,
2017-08-20,370.93, -306.70, -2.19, 1.35, 1.29, 5.08, suppf,
2017-08-21,371.83, -306.93, -0.81, 1.66, 1.54, 6.32, suppf,
2017-08-22,371.09, -306.07, -9.61, 1.3, 1.22, 4.88, suppf,
2017-08-23,371.35, -307.08, -8.61, 1.59, 1.48, 6, suppf,
2017-08-24,370.37, -306.91, -4.12, 1.39, 1.31, 5.26, suppf,
2017-08-25,371.06, -308.17, -4.02, 1.23, 1.15, 4.65, suppf,
2017-08-26,371.43, -307.89, -7.45, 1.04, 1, 3.96, suppf,
2017-08-27,369.99, -307.39, -7.64, 1.49, 1.36, 5.49, suppf,
2017-08-28,371.27, -307.94, -2.88, 1.21, 1.14, 4.54, suppf,
2017-08-29,371.67, -308.20, -6.09, 1.15, 1.09, 4.32, suppf,
2017-08-30,370.93, -307.58, -4.46, 1.24, 1.16, 4.65, suppf,
2017-08-31,371.05, -307.87, -2.21, 1.21, 1.15, 4.56, suppf,
2017-09-01,371.65, -307.65, -4.25, 1.36, 1.28, 5.19, suppf,
2017-09-02,372.07, -307.83, -2.07, 1.42, 1.31, 5.36, suppf,
2017-09-03,372.90, -307.77, 0.86, 1.73, 1.56, 6.44, suppf,
2017-09-04,372.38, -308.03, -1.18, 1.85, 1.66, 6.89, suppf,
2017-09-05,370.37, -307.44, -3.81, 1.57, 1.44, 5.94, suppf,
2017-09-06,372.10, -307.84, -6.36, 1.38, 1.28, 5.16, suppf,
2017-09-07,370.67, -306.86, -2.11, 1.6, 1.49, 6.05, suppf,
2017-09-08,371.82, -310.23, -5.21, 1.21, 1.13, 4.59, suppf,
2017-09-09,372.69, -308.39, -1.20, 1.53, 1.41, 5.78, suppf,
2017-09-10,373.02, -309.10, -2.79, 1.47, 1.36, 5.6, suppf,
2017-09-11,371.34, -308.12, -7.35, 2.1, 1.87, 8.01, suppf,
2017-09-12,372.03, -307.93, 0.28, 1.37, 1.29, 5.15, suppf,
2017-09-13,373.13, -309.83, 6.77, 1.43, 1.35, 5.44, suppf,
2017-09-14,372.12, -309.49, 1.16, 1.46, 1.38, 5.5, suppf,
2017-09-15,371.49, -309.91, 4.99, 1.3, 1.24, 4.88, suppf,
2017-09-16,371.55, -308.54, 2.64, 1.12, 1.05, 4.3, suppf,
2017-09-17,373.03, -309.10, -0.35, 1.02, 0.99, 3.97, suppf,
2017-09-18,372.36, -308.51, 6.43, 1.1, 1.07, 4.19, suppf,
2017-09-19,372.69, -309.07, 5.00, 1.28, 1.22, 4.86, suppf,
2017-09-20,373.07, -308.97, -0.07, 0.95, 0.94, 3.7, suppf,
2017-09-21,372.57, -308.68, 9.05, 1.4, 1.32, 5.3, suppf,
2017-09-22,372.61, -308.30, 1.65, 1.09, 1.07, 4.27, suppf,
2017-09-23,372.92, -309.16, 1.78, 1.07, 1.04, 4.1, suppf,
2017-09-24,373.47, -308.82, 5.01, 1.03, 1.01, 3.99, suppf,
2017-09-25,373.73, -309.09, 3.43, 0.99, 0.96, 3.8, suppf,
2017-09-26,374.43, -309.28, 2.59, 1.03, 0.99, 3.92, suppf,
2017-09-27,374.30, -309.26, 0.08, 0.99, 0.97, 3.81, suppf,
2017-09-28,374.76, -310.21, -4.20, 1.04, 1, 3.96, suppf,
2017-09-29,374.06, -310.14, -3.43, 1.14, 1.11, 4.31, suppf,
2017-09-30,372.44, -309.31, -2.17, 1.32, 1.27, 5.03, suppf,
2017-10-01,372.51, -310.17, -3.45, 1.21, 1.16, 4.62, suppf,
2017-10-02,374.59, -310.46, 3.31, 1.11, 1.07, 4.24, suppf,
2017-10-03,374.57, -311.24, -1.87, 1.07, 1.03, 4.06, suppf,
2017-10-04,373.21, -310.64, -5.87, 1.06, 1.01, 4.09, suppf,
2017-10-05,375.06, -309.79, -0.37, 1.05, 1.01, 3.95, suppf,
2017-10-06,374.63, -310.39, 0.92, 1.08, 1.04, 4.14, suppf,
2017-10-07,375.68, -310.13, 4.97, 0.98, 0.94, 3.75, suppf,
2017-10-08,374.74, -310.70, 2.34, 0.99, 0.95, 3.75, suppf,
2017-10-09,375.50, -310.79, -0.14, 0.98, 0.94, 3.75, suppf,
2017-10-10,375.88, -311.04, -0.77, 1.04, 1.02, 3.97, suppf,
2017-10-11,374.92, -310.63, -1.67, 1.07, 1.02, 4.07, suppf,
2017-10-12,375.64, -309.71, -6.13, 1.1, 1.05, 4.15, suppf,
2017-10-13,375.48, -311.22, -7.69, 1.13, 1.08, 4.32, suppf,
2017-10-14,375.85, -310.41, -1.13, 1.04, 0.99, 3.93, suppf,
2017-10-15,376.09, -311.04, -2.82, 0.95, 0.95, 3.63, suppf,
2017-10-16,376.89, -311.51, -0.18, 1.34, 1.31, 5.11, suppf,
2017-10-17,377.01, -311.82, -0.80, 1.63, 1.54, 6.12, suppf,
2017-10-18,375.31, -311.53, 7.26, 1.75, 1.63, 6.63, suppf,
2017-10-19,376.03, -312.12, 9.07, 1.53, 1.47, 5.81, suppf,
2017-10-20,376.18, -312.11, 0.44, 1.34, 1.3, 5, suppf,
2017-10-21,377.17, -311.98, 2.29, 1.11, 1.08, 4.19, suppf,
2017-10-22,378.41, -311.46, -3.07, 1.2, 1.19, 4.6, suppf,
2017-10-23,377.27, -311.42, -2.59, 1.01, 0.99, 3.81, suppf,
2017-10-24,377.40, -311.81, -9.84, 1, 0.96, 3.75, suppf,
2017-10-25,377.26, -312.07, -3.95, 1.04, 1, 3.9, suppf,
2017-10-26,376.98, -311.97, -1.80, 0.97, 0.93, 3.63, suppf,
2017-10-27,377.30, -312.35, -6.47, 0.99, 0.92, 3.62, suppf,
2017-10-28,377.27, -312.07, -7.15, 1, 0.96, 3.76, suppf,
2017-10-29,377.38, -312.84, -7.42, 1.14, 1.08, 4.31, suppf,
2017-10-30,376.40, -312.34, -6.60, 1.1, 1.05, 4.15, suppf,
2017-10-31,377.77, -313.13, -5.33, 1.07, 1.02, 4.03, suppf,
2017-11-01,376.99, -313.20, -5.18, 1.02, 0.98, 3.86, suppf,
2017-11-02,377.51, -312.41, -6.42, 1.1, 1.03, 4.07, suppf,
2017-11-03,377.48, -312.81, -6.96, 1.25, 1.19, 4.58, suppf,
2017-11-04,377.71, -313.37, -8.03, 1.15, 1.1, 4.35, suppf,
2017-11-05,376.82, -313.51, -3.12, 1.18, 1.1, 4.38, suppf,
2017-11-06,377.57, -312.98, -9.35, 1.39, 1.3, 5.14, suppf,
2017-11-07,379.01, -314.17, -5.22, 1.35, 1.26, 5.01, suppf,
2017-11-08,379.30, -311.90, -10.85, 1.16, 1.09, 4.32, suppf,
2017-11-09,379.64, -312.80, -4.21, 1.23, 1.15, 4.66, suppf,
2017-11-10,377.71, -313.10, -5.19, 1.19, 1.1, 4.44, suppf,
2017-11-11,376.82, -313.60, -0.06, 1.22, 1.14, 4.6, suppf,
2017-11-12,378.61, -313.00, -7.24, 1.19, 1.1, 4.46, suppf,
2017-11-13,378.11, -313.30, -6.48, 1.07, 0.99, 4.03, suppf,
2017-11-14,378.41, -313.22, -8.31, 1.18, 1.1, 4.45, suppf,
2017-11-15,376.27, -313.85, -8.11, 1.27, 1.18, 4.76, suppf,
2017-11-16,379.06, -314.30, 0.69, 1.24, 1.16, 4.59, suppf,
2017-11-17,379.87, -314.32, -3.22, 1.21, 1.11, 4.53, suppf,
2017-11-18,379.56, -313.41, 0.09, 0.98, 0.89, 3.61, suppf,
2017-11-19,378.87, -313.00, -5.80, 1.04, 0.98, 3.78, suppf,
2017-11-20,378.85, -314.87, -4.78, 1.31, 1.22, 4.87, suppf,
2017-11-21,379.14, -312.94, -4.50, 1.23, 1.15, 4.58, suppf,
2017-11-22,379.75, -313.69, -4.54, 0.97, 0.92, 3.64, suppf,
2017-11-23,379.63, -314.99, -3.74, 0.98, 0.92, 3.65, suppf,
2017-11-24,380.29, -314.81, -1.48, 1.39, 1.28, 5.15, suppf,
2017-11-25,379.88, -314.59, -6.98, 1.32, 1.24, 4.96, suppf,
